"","X1B","X2B","X3B","HR","UBB","SO","IBB","HBP","SH","SF"
"19",0.0977443609022556,0.0350877192982456,0,0.0676691729323308,0.142857142857143,0.157894736842105,0.0050125313283208,0.0100250626566416,0,0.0100250626566416
"20",0.132701421800948,0.0663507109004739,0.00947867298578199,0.014218009478673,0.0995260663507109,0.213270142180095,0.018957345971564,0.023696682464455,0,0.00947867298578199
"21",0.102325581395349,0.00930232558139535,0,0.0372093023255814,0.0883720930232558,0.269767441860465,0,0,0,0.00930232558139535
"22",0.142611683848797,0.0412371134020619,0,0.0274914089347079,0.0687285223367698,0.152920962199313,0,0.0120274914089347,0.013745704467354,0.00343642611683849
"23",0.154661016949153,0.0572033898305085,0.0127118644067797,0.0148305084745763,0.103813559322034,0.224576271186441,0.0105932203389831,0.00635593220338983,0,0.00847457627118644
"24",0.188073394495413,0.0504587155963303,0.00305810397553517,0.055045871559633,0.0428134556574924,0.125382262996942,0.0122324159021407,0.00764525993883792,0,0.0137614678899083
"25",0.1421647819063,0.0420032310177706,0.00161550888529887,0.0516962843295638,0.0807754442649435,0.20032310177706,0.024232633279483,0.00323101777059774,0.00161550888529887,0.00646203554119548
"26",0.191570881226054,0.0421455938697318,0,0.0191570881226054,0.0957854406130268,0.203065134099617,0.0114942528735632,0.00766283524904215,0.0114942528735632,0.00383141762452107
"27",0.172727272727273,0.0303030303030303,0.0181818181818182,0.00606060606060606,0.0757575757575758,0.242424242424242,0,0.0212121212121212,0.0181818181818182,0.00303030303030303
"28",0.118421052631579,0.0614035087719298,0.0043859649122807,0.0307017543859649,0.0394736842105263,0.109649122807018,0,0,0.0043859649122807,0.0131578947368421
"29",0.154255319148936,0.050531914893617,0,0.0319148936170213,0.0824468085106383,0.273936170212766,0,0.00265957446808511,0,0.00797872340425532
"30",0.158940397350993,0.0309050772626932,0.011037527593819,0.011037527593819,0.108167770419426,0.229580573951435,0.00441501103752759,0.00441501103752759,0.011037527593819,0.00441501103752759
"31",0.21301775147929,0.0621301775147929,0.014792899408284,0,0.0355029585798817,0.162721893491124,0,0,0,0.00591715976331361
"32",0.153081510934394,0.0437375745526839,0.00397614314115308,0.0238568588469185,0.0497017892644135,0.20675944333996,0.00198807157057654,0.0099403578528827,0,0.00397614314115308
"33",0.133663366336634,0.0222772277227723,0.00495049504950495,0.0173267326732673,0.099009900990099,0.237623762376238,0.00247524752475248,0.0173267326732673,0,0.00247524752475248
"34",0.200729927007299,0.0109489051094891,0.0145985401459854,0.00364963503649635,0.0875912408759124,0.18978102189781,0.00364963503649635,0.00364963503649635,0.0145985401459854,0
"35",0.17923186344239,0.0369843527738265,0.0142247510668563,0.0128022759601707,0.0981507823613087,0.220483641536273,0.00142247510668563,0.0042674253200569,0.00284495021337127,0.00568990042674253
"36",0.183908045977011,0.0607553366174056,0.00656814449917898,0.00985221674876847,0.0673234811165846,0.0919540229885057,0.0197044334975369,0,0,0.00656814449917898
"37",0.163958641063516,0.0531757754800591,0.00443131462333826,0.0605612998522895,0.0709010339734121,0.189069423929099,0.0221565731166913,0.0162481536189069,0,0.00738552437223043
"38",0.122641509433962,0.0518867924528302,0.00943396226415094,0.0235849056603774,0.089622641509434,0.160377358490566,0.00943396226415094,0.00943396226415094,0,0.00943396226415094
"39",0.105845181674566,0.0552922590837283,0.00789889415481832,0.0537124802527646,0.0805687203791469,0.244865718799368,0.0173775671406003,0.00631911532385466,0,0.0110584518167457
"40",0.0954773869346734,0.0376884422110553,0.00251256281407035,0.0301507537688442,0.110552763819095,0.258793969849246,0.0125628140703518,0.00753768844221105,0.00251256281407035,0.0050251256281407
"41",0.191458026509573,0.0471281296023564,0.00147275405007364,0.0427098674521355,0.0662739322533137,0.163475699558174,0.0132547864506627,0.0103092783505155,0,0.00589101620029455
"42",0.159090909090909,0.0568181818181818,0.00162337662337662,0.025974025974026,0.0795454545454545,0.160714285714286,0.00487012987012987,0.00974025974025974,0.00162337662337662,0.00324675324675325
"43",0.164810690423163,0.0423162583518931,0.0066815144766147,0.0044543429844098,0.0913140311804009,0.244988864142539,0.0044543429844098,0.0066815144766147,0.0111358574610245,0
"44",0.225548902195609,0.0499001996007984,0.0199600798403194,0.0219560878243513,0.063872255489022,0.125748502994012,0.00798403193612774,0,0.00199600798403194,0.00998003992015968
"45",0.173601147776184,0.0573888091822095,0,0.0631276901004304,0.0703012912482066,0.140602582496413,0.024390243902439,0.00430416068866571,0,0.00860832137733142
"46",0.168032786885246,0.0368852459016393,0.00819672131147541,0.0286885245901639,0.0614754098360656,0.229508196721311,0,0.0122950819672131,0,0.0163934426229508
"47",0.163461538461538,0.0384615384615385,0,0.0192307692307692,0.105769230769231,0.113461538461538,0.00192307692307692,0,0.00576923076923077,0.00769230769230769
"48",0.163558106169297,0.0688665710186514,0.00143472022955524,0.0473457675753228,0.0731707317073171,0.137733142037303,0.0143472022955524,0.0100430416068867,0,0.00286944045911047
"49",0.158823529411765,0.0647058823529412,0.0147058823529412,0.0176470588235294,0.0941176470588235,0.185294117647059,0.00588235294117647,0.00882352941176471,0,0.0205882352941176
"50",0.197392923649907,0.0335195530726257,0.00186219739292365,0.00186219739292365,0.0968342644320298,0.121042830540037,0,0.0074487895716946,0.0130353817504655,0.0074487895716946
"51",0.0923076923076923,0.0461538461538462,0,0.0615384615384615,0.146153846153846,0.319230769230769,0.00384615384615385,0,0,0.0115384615384615
"52",0.159509202453988,0.0521472392638037,0.00613496932515337,0.00306748466257669,0.049079754601227,0.159509202453988,0,0.00920245398773006,0.00920245398773006,0.0153374233128834
"53",0.145762711864407,0.0508474576271186,0.00677966101694915,0.0203389830508475,0.0983050847457627,0.206779661016949,0.00677966101694915,0.00338983050847458,0.00677966101694915,0.0135593220338983
"54",0.185238784370478,0.0419681620839363,0.0173661360347323,0.020260492040521,0.044862518089725,0.144717800289436,0.00723589001447178,0.00578871201157742,0,0.00723589001447178
"55",0.164814814814815,0.0462962962962963,0.00925925925925926,0.0425925925925926,0.0703703703703704,0.188888888888889,0.00925925925925926,0.012962962962963,0,0.00555555555555556
"56",0.159744408945687,0.0383386581469649,0,0.0511182108626198,0.0862619808306709,0.188498402555911,0.00958466453674121,0.00319488817891374,0,0.012779552715655
"57",0.157434402332362,0.0626822157434402,0.00291545189504373,0.0233236151603499,0.106413994169096,0.21865889212828,0,0.0204081632653061,0,0.00145772594752187
"58",0.209558823529412,0.0551470588235294,0.00735294117647059,0.00735294117647059,0.0220588235294118,0.172794117647059,0.00735294117647059,0,0.0183823529411765,0
"59",0.125581395348837,0.0558139534883721,0,0.00465116279069767,0.0744186046511628,0.181395348837209,0,0,0,0
"60",0.150224215246637,0.0605381165919283,0.0224215246636771,0.0403587443946188,0.047085201793722,0.262331838565022,0,0.00448430493273543,0.00448430493273543,0.00224215246636771
"61",0.143333333333333,0.055,0.00666666666666667,0.025,0.0516666666666667,0.188333333333333,0,0.005,0.00333333333333333,0.005
"62",0.169260700389105,0.0680933852140078,0,0.0428015564202335,0.0700389105058366,0.173151750972763,0.00194552529182879,0.00194552529182879,0,0.0136186770428016
"63",0.157563025210084,0.0546218487394958,0.00630252100840336,0.00840336134453781,0.0567226890756303,0.199579831932773,0.0126050420168067,0.00630252100840336,0.00420168067226891,0.00630252100840336
"64",0.147637795275591,0.0492125984251969,0.0137795275590551,0.0216535433070866,0.0885826771653543,0.125984251968504,0,0,0.0118110236220472,0.00393700787401575
"65",0.195945945945946,0.0675675675675676,0,0.0202702702702703,0.027027027027027,0.114864864864865,0.00337837837837838,0.00675675675675676,0.00337837837837838,0.00337837837837838
"66",0.129283489096573,0.0700934579439252,0,0.0373831775700935,0.0716510903426791,0.218068535825545,0.00311526479750779,0.00778816199376947,0,0.00623052959501558
"67",0.114213197969543,0.0761421319796954,0.0050761421319797,0.0406091370558376,0.0786802030456853,0.197969543147208,0.00253807106598985,0,0,0.0101522842639594
"68",0.151785714285714,0.0267857142857143,0.00892857142857143,0.0178571428571429,0.0758928571428571,0.120535714285714,0,0,0,0
"69",0.153024911032028,0.0355871886120996,0,0.0587188612099644,0.0551601423487545,0.300711743772242,0.0106761565836299,0.0124555160142349,0,0.00533807829181495
"70",0.102739726027397,0.0445205479452055,0,0.0547945205479452,0.0993150684931507,0.241438356164384,0.00513698630136986,0.00171232876712329,0,0.00513698630136986
"71",0.164271047227926,0.0492813141683778,0.00616016427104723,0.0164271047227926,0.053388090349076,0.209445585215606,0.00616016427104723,0.0123203285420945,0.00205338809034908,0.0082135523613963
"72",0.176068376068376,0.0495726495726496,0.0102564102564103,0.0153846153846154,0.0752136752136752,0.186324786324786,0.00512820512820513,0.0153846153846154,0.00683760683760684,0.00170940170940171
"73",0.151202749140893,0.0481099656357388,0.013745704467354,0.0154639175257732,0.103092783505155,0.152920962199313,0.00171821305841924,0.0154639175257732,0.00343642611683849,0.00687285223367698
"74",0.180628272251309,0.049738219895288,0.0157068062827225,0.0209424083769634,0.0706806282722513,0.136125654450262,0,0.00523560209424084,0.00523560209424084,0.00785340314136126
"75",0.150234741784038,0.0234741784037559,0.0164319248826291,0.00938967136150235,0.07981220657277,0.194835680751174,0.00704225352112676,0.0117370892018779,0.0164319248826291,0.00704225352112676
"76",0.164533820840951,0.0603290676416819,0.0036563071297989,0.0457038391224863,0.0530164533820841,0.206581352833638,0.00182815356489945,0.00548446069469835,0,0.00182815356489945
"77",0.203488372093023,0.0523255813953488,0.0145348837209302,0.0232558139534884,0.061046511627907,0.15406976744186,0.00581395348837209,0.00581395348837209,0.00872093023255814,0.00581395348837209
"78",0.207602339181287,0.0380116959064327,0.00584795321637427,0.0146198830409357,0.0263157894736842,0.154970760233918,0.0146198830409357,0.00584795321637427,0,0.0204678362573099
"79",0.139455782312925,0.054421768707483,0,0.0306122448979592,0.0476190476190476,0.207482993197279,0,0.0170068027210884,0,0.00340136054421769
"80",0.151515151515152,0.0643939393939394,0.00189393939393939,0.0340909090909091,0.0454545454545455,0.185606060606061,0.00946969696969697,0.0132575757575758,0,0.0151515151515152
"81",0.164705882352941,0.0323529411764706,0.00294117647058824,0.0176470588235294,0.0470588235294118,0.170588235294118,0,0.00294117647058824,0.0117647058823529,0.00882352941176471
"82",0.143790849673203,0.0326797385620915,0,0.0326797385620915,0.111111111111111,0.261437908496732,0,0.00871459694989107,0,0.0065359477124183
"83",0.0984848484848485,0.0378787878787879,0,0.0416666666666667,0.102272727272727,0.223484848484848,0.00378787878787879,0.00378787878787879,0,0.0113636363636364
"84",0.0770416024653313,0.0292758089368259,0,0.0631741140215717,0.157164869029276,0.342064714946071,0.00462249614791988,0.00154083204930663,0,0.0061633281972265
"85",0.190909090909091,0.0242424242424242,0.0151515151515152,0,0.0878787878787879,0.16969696969697,0.00303030303030303,0.00303030303030303,0.0121212121212121,0.00909090909090909
"86",0.158415841584158,0.0396039603960396,0.00198019801980198,0.0257425742574257,0.106930693069307,0.211881188118812,0.0217821782178218,0.0138613861386139,0.0118811881188119,0.00792079207920792
"87",0.168103448275862,0.0452586206896552,0.0021551724137931,0.0150862068965517,0.0862068965517241,0.150862068965517,0,0.0150862068965517,0.00431034482758621,0
"88",0.185758513931889,0.0557275541795666,0,0.0123839009287926,0.0588235294117647,0.13312693498452,0,0,0,0.00309597523219814
"89",0.133540372670807,0.0372670807453416,0,0.0652173913043478,0.111801242236025,0.145962732919255,0.0186335403726708,0.0170807453416149,0,0.0108695652173913
"90",0.208333333333333,0.0462962962962963,0.0108024691358025,0.00771604938271605,0.0385802469135802,0.154320987654321,0.00308641975308642,0.0123456790123457,0.0123456790123457,0
"91",0.179276315789474,0.0361842105263158,0.00164473684210526,0.0148026315789474,0.0559210526315789,0.115131578947368,0.00164473684210526,0.00657894736842105,0.0115131578947368,0.00657894736842105
"92",0.138297872340426,0.0562310030395137,0.00303951367781155,0.0258358662613982,0.0638297872340425,0.287234042553192,0.0060790273556231,0.0197568389057751,0.00455927051671732,0.00303951367781155
"93",0.163430420711974,0.058252427184466,0.00161812297734628,0.0323624595469256,0.0711974110032362,0.200647249190939,0.00970873786407767,0.0145631067961165,0,0.00485436893203883
"94",0.171014492753623,0.0478260869565217,0.00144927536231884,0.0434782608695652,0.0971014492753623,0.121739130434783,0.0260869565217391,0.0246376811594203,0,0.0101449275362319
"95",0.135135135135135,0.0405405405405405,0.00337837837837838,0.0202702702702703,0.0337837837837838,0.199324324324324,0.0101351351351351,0.00337837837837838,0.00675675675675676,0.0101351351351351
"96",0.182857142857143,0.0371428571428571,0.00857142857142857,0.0171428571428571,0.08,0.162857142857143,0,0.0171428571428571,0,0.00285714285714286
"97",0.177358490566038,0.0339622641509434,0.0207547169811321,0.0245283018867925,0.126415094339623,0.241509433962264,0.00188679245283019,0,0.0113207547169811,0.00377358490566038
"98",0.144278606965174,0.0431177446102819,0.00497512437810945,0.0265339966832504,0.0414593698175788,0.197346600331675,0.0149253731343284,0.0116086235489221,0,0.00165837479270315
"99",0.121951219512195,0.0536585365853659,0,0.0439024390243902,0.0439024390243902,0.341463414634146,0.00975609756097561,0.0048780487804878,0,0.0048780487804878
"100",0.242857142857143,0.0476190476190476,0.0142857142857143,0.00952380952380952,0.0333333333333333,0.0857142857142857,0.00952380952380952,0.0238095238095238,0.00476190476190476,0
"101",0.137634408602151,0.0559139784946237,0.0129032258064516,0.0408602150537634,0.0752688172043011,0.221505376344086,0.0021505376344086,0.00645161290322581,0,0.00860215053763441
"102",0.132258064516129,0.0532258064516129,0.0032258064516129,0.0370967741935484,0.0967741935483871,0.208064516129032,0.00645161290322581,0.0112903225806452,0,0.0145161290322581
"103",0.178130511463845,0.0440917107583774,0.0017636684303351,0.0352733686067019,0.0970017636684303,0.215167548500882,0.00352733686067019,0.0123456790123457,0,0.00352733686067019
"104",0.188323917137476,0.0338983050847458,0.00564971751412429,0.00941619585687382,0.0809792843691149,0.107344632768362,0.00188323917137476,0.00188323917137476,0.00941619585687382,0.00753295668549906
"105",0.12,0.075,0.005,0.015,0.035,0.145,0,0,0.015,0
"106",0.211895910780669,0.0446096654275093,0.0111524163568773,0.00371747211895911,0.0483271375464684,0.152416356877323,0.00371747211895911,0.0371747211895911,0.0185873605947955,0
"107",0.185714285714286,0.0476190476190476,0.0142857142857143,0,0.0523809523809524,0.080952380952381,0,0,0.0380952380952381,0.00952380952380952
"108",0.141396933560477,0.0732538330494037,0.00170357751277683,0.0340715502555366,0.0954003407155026,0.221465076660988,0.00681431005110733,0.00681431005110733,0,0.0153321976149915
"109",0.135135135135135,0.03003003003003,0,0.0540540540540541,0.126126126126126,0.312312312312312,0.00600600600600601,0.024024024024024,0.003003003003003,0.003003003003003
"110",0.146017699115044,0.0420353982300885,0.00884955752212389,0.0420353982300885,0.0420353982300885,0.216814159292035,0.00221238938053097,0.0176991150442478,0.0132743362831858,0.00663716814159292
"111",0.176470588235294,0.0702087286527514,0,0.0284629981024668,0.0512333965844402,0.153700189753321,0.00759013282732448,0.0094876660341556,0,0.0132827324478178
"112",0.170984455958549,0.0535405872193437,0.00863557858376511,0.0379965457685665,0.077720207253886,0.198618307426598,0.0189982728842832,0.00345423143350604,0,0.00518134715025907
"113",0.150684931506849,0.0593607305936073,0,0.0091324200913242,0.0593607305936073,0.132420091324201,0,0,0.0045662100456621,0
"114",0.16504854368932,0.0707350901525659,0.00693481276005548,0.0194174757281553,0.0970873786407767,0.194174757281553,0.00416088765603329,0.00416088765603329,0,0.00416088765603329
"115",0.172727272727273,0.0272727272727273,0.00606060606060606,0.00303030303030303,0.0606060606060606,0.187878787878788,0,0.00909090909090909,0.00606060606060606,0.00606060606060606
"116",0.10672514619883,0.0263157894736842,0.00584795321637427,0.0628654970760234,0.103801169590643,0.285087719298246,0.00584795321637427,0.00730994152046784,0.00146198830409357,0.010233918128655
"117",0.18141592920354,0.0309734513274336,0.00442477876106195,0.0353982300884956,0.132743362831858,0.172566371681416,0.00442477876106195,0.00442477876106195,0,0.00884955752212389
"118",0.130841121495327,0.0560747663551402,0.00623052959501558,0.0280373831775701,0.0809968847352025,0.221183800623053,0.00934579439252336,0.00623052959501558,0.00311526479750779,0.00623052959501558
"119",0.173285198555957,0.0288808664259928,0.0144404332129964,0,0.0505415162454874,0.187725631768953,0.0072202166064982,0,0.0072202166064982,0
"120",0.114068441064639,0.0228136882129278,0.00760456273764259,0.0456273764258555,0.114068441064639,0.178707224334601,0.00760456273764259,0.0342205323193916,0,0.0114068441064639
"121",0.176029962546816,0.048689138576779,0.00374531835205993,0.0149812734082397,0.0786516853932584,0.101123595505618,0.00749063670411985,0.0112359550561798,0.00374531835205993,0.00749063670411985
"122",0.128140703517588,0.0628140703517588,0.00753768844221105,0.050251256281407,0.0477386934673367,0.208542713567839,0,0.00251256281407035,0,0.00251256281407035
"123",0.132075471698113,0.0487421383647799,0.00314465408805031,0.0676100628930818,0.0738993710691824,0.254716981132075,0.020440251572327,0.00786163522012579,0,0.0141509433962264
"124",0.191374663072776,0.0377358490566038,0,0.00539083557951483,0.0835579514824798,0.0997304582210243,0.0350404312668464,0.00808625336927224,0.0107816711590297,0.00808625336927224
"125",0.157232704402516,0.050314465408805,0,0.0125786163522013,0.0849056603773585,0.19811320754717,0,0.00628930817610063,0.00314465408805031,0.00314465408805031
"126",0.14586255259467,0.0420757363253857,0.00280504908835905,0.0308555399719495,0.0476858345021038,0.148667601683029,0.00561009817671809,0.00420757363253857,0.00981767180925666,0.00280504908835905
"127",0.14572864321608,0.0435510887772194,0.0150753768844221,0.0368509212730318,0.0938023450586265,0.201005025125628,0,0.0033500837520938,0.0050251256281407,0.0050251256281407
"128",0.148550724637681,0.0326086956521739,0.0181159420289855,0.0108695652173913,0.036231884057971,0.134057971014493,0,0.0253623188405797,0.0253623188405797,0.0108695652173913
"129",0.133440514469453,0.0562700964630225,0.00643086816720257,0.0482315112540193,0.0627009646302251,0.242765273311897,0.00803858520900321,0.0176848874598071,0.00321543408360129,0.00482315112540193
"130",0.155937052932761,0.0443490701001431,0.00286123032904149,0.0443490701001431,0.120171673819742,0.224606580829757,0.00286123032904149,0.00572246065808298,0,0.00715307582260372
"131",0.170666666666667,0.0426666666666667,0.0133333333333333,0.0186666666666667,0.048,0.216,0,0.0186666666666667,0.008,0
"132",0.11660777385159,0.0565371024734982,0.00353356890459364,0.0247349823321555,0.134275618374558,0.15547703180212,0.00353356890459364,0.00353356890459364,0,0.0106007067137809
"133",0.163551401869159,0.0467289719626168,0.00467289719626168,0.00467289719626168,0.107476635514019,0.233644859813084,0,0.00934579439252336,0.00934579439252336,0
"134",0.184,0.036,0.004,0.012,0.052,0.156,0.012,0.008,0.028,0
"135",0.146153846153846,0.0461538461538462,0.00923076923076923,0.0415384615384615,0.0876923076923077,0.233846153846154,0.00153846153846154,0.00307692307692308,0,0.00461538461538462
"136",0.161676646706587,0.0658682634730539,0.00898203592814371,0.0389221556886228,0.0673652694610778,0.12874251497006,0.0104790419161677,0.00598802395209581,0.00149700598802395,0.0029940119760479
"137",0.162790697674419,0.0523255813953488,0.00290697674418605,0.0392441860465116,0.104651162790698,0.191860465116279,0.00436046511627907,0.0130813953488372,0,0.00726744186046512
"138",0.1438127090301,0.0367892976588629,0.00334448160535117,0.0234113712374582,0.0869565217391304,0.158862876254181,0.00668896321070234,0.00334448160535117,0,0.00836120401337793
"139",0.10958904109589,0.0376712328767123,0,0.0479452054794521,0.0616438356164384,0.339041095890411,0.023972602739726,0.0136986301369863,0,0.0102739726027397
"140",0.0933333333333333,0.0311111111111111,0.00444444444444444,0.0133333333333333,0.0577777777777778,0.248888888888889,0.00888888888888889,0.00888888888888889,0.00444444444444444,0.0133333333333333
"141",0.215753424657534,0.0410958904109589,0.00171232876712329,0.0273972602739726,0.0633561643835616,0.227739726027397,0.00171232876712329,0.0136986301369863,0.00171232876712329,0.00513698630136986
"142",0.146245059288538,0.0237154150197628,0.00395256916996047,0.0355731225296443,0.114624505928854,0.237154150197628,0,0.00790513833992095,0,0.00395256916996047
"143",0.12,0.0447058823529412,0.00705882352941176,0.0447058823529412,0.0705882352941176,0.157647058823529,0.0117647058823529,0.00941176470588235,0,0.00470588235294118
"144",0.175792507204611,0.0662824207492795,0.00576368876080692,0.0230547550432277,0.0345821325648415,0.121037463976945,0,0.00288184438040346,0.0115273775216138,0.00576368876080692
"145",0.174273858921162,0.029045643153527,0.020746887966805,0.016597510373444,0.037344398340249,0.0954356846473029,0,0,0.016597510373444,0.00829875518672199
"146",0.128617363344051,0.0418006430868167,0,0.0353697749196141,0.0739549839228296,0.273311897106109,0.00321543408360129,0.00321543408360129,0,0.00964630225080386
"147",0.191222570532915,0.0344827586206897,0,0.00626959247648903,0.0783699059561129,0.119122257053292,0,0.00626959247648903,0.00940438871473354,0
"148",0.175040518638574,0.0470016207455429,0.0162074554294976,0.0259319286871961,0.108589951377634,0.217179902755267,0,0.00324149108589951,0.00324149108589951,0.00486223662884927
"149",0.138504155124654,0.0526315789473684,0.00554016620498615,0.0277008310249307,0.152354570637119,0.141274238227147,0.00277008310249307,0.0138504155124654,0.00277008310249307,0.0138504155124654
"150",0.209163346613546,0.0438247011952191,0.00796812749003984,0.00796812749003984,0.0617529880478088,0.141434262948207,0.00597609561752988,0.0298804780876494,0.0179282868525896,0.00199203187250996
"151",0.150976909413854,0.0337477797513321,0.0124333925399645,0.0230905861456483,0.0799289520426288,0.213143872113677,0.00177619893428064,0.0088809946714032,0.0106571936056838,0.00177619893428064
"152",0.228378378378378,0.0432432432432432,0,0.0202702702702703,0.0594594594594595,0.121621621621622,0.00135135135135135,0.00675675675675676,0.00810810810810811,0.00135135135135135
"153",0.171195652173913,0.0570652173913043,0.00815217391304348,0.0217391304347826,0.0597826086956522,0.25,0.00271739130434783,0.00815217391304348,0,0.00271739130434783
"154",0.163141993957704,0.0302114803625378,0.00604229607250755,0.0181268882175227,0.0725075528700906,0.253776435045317,0,0.00906344410876133,0.0151057401812689,0.00604229607250755
"155",0.132758620689655,0.0327586206896552,0.00344827586206897,0.0275862068965517,0.1,0.274137931034483,0.00689655172413793,0.00862068965517241,0.00344827586206897,0.00689655172413793
"156",0.160688665710187,0.0559540889526542,0.00430416068866571,0.0459110473457676,0.0487804878048781,0.18077474892396,0,0.0186513629842181,0,0.00286944045911047
"157",0.0929368029739777,0.0260223048327138,0,0.0520446096654275,0.100371747211896,0.263940520446097,0.00371747211895911,0.0185873605947955,0,0.0111524163568773
"158",0.165178571428571,0.0513392857142857,0,0.03125,0.113839285714286,0.113839285714286,0.0133928571428571,0.00223214285714286,0,0.00669642857142857
"159",0.139805825242718,0.054368932038835,0.0058252427184466,0.0524271844660194,0.0601941747572816,0.2,0.00388349514563107,0,0,0.0135922330097087
"160",0.125541125541126,0.038961038961039,0.00649350649350649,0.0367965367965368,0.11038961038961,0.220779220779221,0.00865800865800866,0.012987012987013,0.00216450216450216,0.00216450216450216
"161",0.167037861915367,0.0489977728285078,0.0044543429844098,0.0512249443207127,0.0712694877505568,0.229398663697105,0.0178173719376392,0.0066815144766147,0,0.0066815144766147
"162",0.193602693602694,0.0538720538720539,0.00505050505050505,0.0134680134680135,0.0471380471380471,0.193602693602694,0.00168350168350168,0.00673400673400673,0.0101010101010101,0.00841750841750842
"163",0.164179104477612,0.0398009950248756,0.00497512437810945,0.00995024875621891,0.109452736318408,0.164179104477612,0.00497512437810945,0.00497512437810945,0.0199004975124378,0.0248756218905473
"164",0.239234449760766,0.0358851674641148,0.00239234449760766,0.0215311004784689,0.0574162679425837,0.0741626794258373,0,0.00956937799043062,0.00239234449760766,0.00956937799043062
"165",0.13953488372093,0.0574555403556772,0.00683994528043776,0.0259917920656635,0.0820793433652531,0.12311901504788,0,0.0136798905608755,0.00136798905608755,0.00683994528043776
"166",0.166666666666667,0.0327380952380952,0.00595238095238095,0.0208333333333333,0.0967261904761905,0.162202380952381,0.00297619047619048,0.00744047619047619,0.00446428571428571,0.00892857142857143
"167",0.18561872909699,0.0367892976588629,0,0.0434782608695652,0.0869565217391304,0.138795986622074,0.00668896321070234,0.0117056856187291,0,0.00334448160535117
"168",0.164,0.024,0,0.024,0.05,0.098,0.002,0.014,0.006,0.002
"169",0.112084063047285,0.0525394045534151,0.00700525394045534,0.0525394045534151,0.0875656742556918,0.264448336252189,0.0122591943957968,0.00350262697022767,0,0.010507880910683
"170",0.144736842105263,0.0447368421052632,0,0.0421052631578947,0.0947368421052632,0.326315789473684,0.00789473684210526,0,0,0.00263157894736842
"171",0.132921174652241,0.0540958268933539,0.00154559505409583,0.0510046367851623,0.0927357032457496,0.213292117465224,0.0108191653786708,0,0,0.0139103554868624
"172",0.177238805970149,0.0485074626865672,0.00559701492537313,0.0205223880597015,0.0615671641791045,0.16044776119403,0,0.00932835820895522,0.00373134328358209,0.00373134328358209
